user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment
USR18684,Lipika Balasubramanian,UADKZ7560A,,1966-07-28 00:00:00,Ludhiana,Punjab,16244.0,Business Owner,2026-02-11 02:43:34,PENDING,LOW
USR54714,Yochana Nagy,OOSCD5853V,,1993-03-01 00:00:00,Chennai,Tamil Nadu,27270.0,Unemployed,2024-12-16 00:00:00,VERIFIED,MEDIUM
USR46227,Vyanjana Dewan,FLWTU6763C,181421437210,1982-02-19 00:00:00,Jalandhar,Punjab,29239.0,Freelancer,2024-12-27 20:02:00,VERIFIED,LOW
USR92736,Krish Ganesh,BCYTK0743V,,2006-04-01 00:00:00,Pune,Maharashtra,19462.0,Gig Worker,,VERIFIED,LOW
USR68243,Farhan Sarma,QDGQV8153T,,1963-11-14 00:00:00,Kolkata,West Bengal,15953.0,Farmer,2025-12-01 02:10:39,VERIFIED,LOW
USR54662,Kalpit Johal,WSIZM8377T,,2005-01-05 13:31:41,Chennai,Tamil Nadu,69040.0,Gig Worker,,VERIFIED,LOW
USR49692,Pranav Ahuja,KNWTL7986M,366181592977,1988-03-31 00:00:00,Lucknow,Uttar Pradesh,78295.0,Farmer,2025-01-07 00:00:00,VERIFIED,HIGH
USR78411,Rehaan Singhal,LVAXX6013A,652002839194,1965-12-26 23:34:29,Jalandhar,Punjab,40100.0,Salaried,2025-10-02 00:00:00,VERIFIED,HIGH
USR45168,David Sachdeva,JKJJV1240S,041915466352,1979-01-11 12:53:09,Lucknow,Uttar Pradesh,9179.0,Unemployed,2024-03-04 00:00:00,VERIFIED,LOW
USR57891,Timothy Doctor,DLBXF6631F,078337974416,1966-10-02 09:25:38,Lucknow,Uttar Pradesh,22369.0,Self Employed,2025-11-05 00:00:00,VERIFIED,LOW
USR33040,Gayathri Jani,OVLVS3825H,586685302431,2003-01-02 22:29:25,Delhi,Delhi,21830.0,Student,2024-11-16 21:41:56,VERIFIED,MEDIUM
USR45432,Yauvani Krishna,JSLID1691H,027372290104,,Pune,Maharashtra,44208.0,Freelancer,2026-02-14 00:00:00,PENDING,LOW
USR88242,Warinder Keer,GRFUD3392U,,1975-06-05 00:00:00,Kolkata,West Bengal,33405.0,Retired,2024-11-10 00:00:00,VERIFIED,LOW
USR24490,Chandran Rajagopal,WEERX9254V,741184421122,1990-06-17 00:00:00,Jalandhar,Punjab,28953.0,Freelancer,2025-11-14 01:38:15,VERIFIED,MEDIUM
USR71493,Eta Shukla,ZXNDJ8595B,026817430613,2001-05-10 00:00:00,Pune,Maharashtra,14758.0,Farmer,2025-06-09 00:00:00,REJECTED,LOW
USR74942,Anamika Bora,CVTXW4518J,495888415507,1980-05-24 06:20:19,Hyderabad,Telangana,,Retired,2025-04-05 00:00:00,VERIFIED,LOW
USR52453,Tanveer Bora,SRYFE1748M,637410869152,,Kolkata,West Bengal,15729.0,Retired,2026-01-10 00:00:00,VERIFIED,MEDIUM
USR72124,Triya Walia,NRPMD1578I,009852293674,1995-06-18 00:00:00,Chennai,Tamil Nadu,12432.0,Retired,,VERIFIED,LOW
USR72857,Onveer Sem,,155702075883,1985-12-15 03:05:25,Jaipur,Rajasthan,,Self Employed,2025-10-16 20:46:38,VERIFIED,LOW
USR83080,Ikshita Mutti,LYYKM1219X,549748588973,1979-10-16 00:00:00,Pune,Maharashtra,27793.0,Business Owner,2026-03-19 01:20:00,PENDING,HIGH
USR89093,Sachi Sodhi,FYONQ3813N,964284453783,1965-05-26 20:35:00,Delhi,Delhi,,Gig Worker,2025-09-15 14:13:25,VERIFIED,LOW
USR22374,Upma Sagar,GZRLA3913O,,1974-09-06 00:00:00,Kolkata,West Bengal,30445.0,Unemployed,2026-02-17 00:00:00,VERIFIED,LOW
USR91124,Om Ben,UYATS4644A,112455842064,,Mumbai,Maharashtra,15833.0,Unemployed,2024-05-02 04:51:41,VERIFIED,LOW
USR42842,Lee1A Kuruvi11A,PRDCZ7762D,475312848076,1978-01-14 19:17:00,Hyderabad,Telangana,10223.0,Business Owner,2025-03-17 00:00:00,VERIFIED,MEDIUM
USR22097,Dalaja Bandi,VXXOS1151R,291836654326,1987-09-29 00:00:00,Jaipur,Rajasthan,14666.0,Freelancer,,VERIFIED,LOW
USR25182,Abeer Pall,YMQPS7536H,931542295863,1983-07-15 00:00:00,Ludhiana,Punjab,33673.0,Gig Worker,2024-08-29 00:00:00,VERIFIED,LOW
USR98141,Radha Dave,SOXBR1835P,,,Amritsar,Punjab,11066.0,Self Employed,2025-11-10 00:00:00,PENDING,LOW
USR93763,Kabir K0Rpa1,RYKUP5784S,,1998-06-01 00:00:00,Delhi,Delhi,31397.0,Business Owner,2025-01-11 08:38:57,PENDING,LOW
USR63140,Falan Dave,,581894169335,,Delhi,Delhi,14699.0,Gig Worker,2025-01-20 00:00:00,VERIFIED,LOW
USR11515,Upma Natt,MNBIT1454Q,,,Jalandhar,Punjab,21697.0,Farmer,2024-07-20 00:00:00,PENDING,MEDIUM
USR19143,Ethan Goda,CTEFH7021F,329813751784,2005-06-10 00:00:00,Mumbai,Maharashtra,23362.0,Freelancer,2024-03-20 00:00:00,VERIFIED,HIGH
USR95415,Chaitanya Thaker,ZDEGY9506Y,731983539399,1969-11-24 19:18:32,Amritsar,Punjab,13837.0,Gig Worker,2024-08-25 00:00:00,VERIFIED,LOW
USR18202,Abhiram Raja,,838979935730,1975-09-13 00:00:00,Jaipur,Rajasthan,30600.0,Gig Worker,2025-08-23 00:00:00,VERIFIED,LOW
USR80606,Laban Chaudhuri,TFSEU6471W,,1992-04-06 00:00:00,Jaipur,Rajasthan,38286.0,Unemployed,2025-07-04 00:00:00,VERIFIED,MEDIUM
USR48202,Laksh Bajaj,QXDZA9341Q,,1996-03-19 00:00:00,Ludhiana,Punjab,25264.0,Business Owner,2025-06-12 00:10:22,VERIFIED,MEDIUM
USR60098,Omisha Krishnamurthy,VARAJ4082L,972154375029,1990-10-01 00:00:00,Jalandhar,Punjab,35404.0,Unemployed,2024-11-26 00:00:00,VERIFIED,LOW
USR87240,Jyoti Sur,IEUYM4669L,780696694702,1968-05-10 00:00:00,Delhi,Delhi,89763.0,Farmer,2025-03-18 10:56:00,VERIFIED,HIGH
USR17634,Xiti Raman,XKEOA9409N,,1962-05-26 00:00:00,Delhi,Delhi,14075.0,Farmer,,REJECTED,MEDIUM
USR94422,Umang Sarin,ZKEYY4429E,802333206072,2002-05-09 16:54:00,Kolkata,West Bengal,8533.0,Retired,2024-12-10 00:00:00,VERIFIED,MEDIUM
USR42355,Laksh Thaman,ICHKB2482R,554086927386,1990-07-21 00:00:00,Hyderabad,Telangana,,Unemployed,,VERIFIED,LOW
USR48236,Saumya Vala,HCNXC9103B,243601081793,,Bengaluru,Karnataka,,Retired,2025-10-05 00:00:00,VERIFIED,LOW
USR14548,Jairaj More,TAGAL2883H,447553656723,2003-10-20 00:00:00,Lucknow,Uttar Pradesh,26619.0,Business Owner,,VERIFIED,MEDIUM
USR95526,Peter Kala,JFELW9526F,493046443534,1983-05-10 00:00:00,Hyderabad,Telangana,27217.0,Student,2026-01-21 08:19:12,VERIFIED,LOW
USR71074,The0D0Re Saran,AGESH3576U,,1978-05-01 00:00:00,Hyderabad,Telangana,14256.0,Retired,2024-03-05 20:12:51,VERIFIED,LOW
USR25977,Naveen Iyengar,LGJDZ5392O,527153280398,1969-09-09 00:00:00,Pune,Maharashtra,13050.0,Unemployed,2024-06-01 04:28:33,VERIFIED,LOW
USR67136,Raghav Kaul,ZLKXI6466T,574909604432,,Kolkata,West Bengal,16700.0,Business Owner,2024-11-28 00:00:00,VERIFIED,LOW
USR62629,Nathaniel Hans,NZWAV5535W,849982619358,1962-09-06 00:00:00,Mumbai,Maharashtra,34561.0,Salaried,2026-01-23 00:00:00,PENDING,LOW
USR34004,Januja Suresh,SBMKK9240L,566113415633,1978-02-26 00:00:00,Bengaluru,Karnataka,34370.0,Student,2024-09-15 00:00:00,VERIFIED,MEDIUM
USR40439,Hemal Srinivasan,WXYUJ0432R,,2000-04-08 00:00:00,Hyderabad,Telangana,,Gig Worker,2026-02-23 00:00:00,VERIFIED,LOW
USR31030,Xiti Ray,QSJNR1376Z,659807156517,1981-04-18 00:00:00,Jalandhar,Punjab,24426.0,Business Owner,2025-08-28 00:00:00,VERIFIED,MEDIUM
USR79295,Wahab Char,WASTI6010Z,,,Kolkata,West Bengal,64023.0,Freelancer,2024-08-29 13:40:21,VERIFIED,LOW
USR80825,Manthan Karan,BPSUE1888N,144232941518,,Mumbai,Maharashtra,13454.0,Gig Worker,2024-09-26 00:00:00,REJECTED,MEDIUM
USR48112,Nandini Naik,EYWIV6137N,,1982-08-15 15:19:40,Pune,Maharashtra,12815.0,Retired,2024-09-12 00:00:00,REJECTED,LOW
USR85258,Raagini Narain,UHNNE4441C,166004939279,1976-12-26 00:00:00,Pune,Maharashtra,55145.0,Retired,2025-02-19 10:29:00,VERIFIED,LOW
USR86570,Yahvi Rai,HVSEK9568Z,145298156962,,Kolkata,West Bengal,37623.0,Gig Worker,,REJECTED,LOW
USR88567,Naksh Ahluwalia,,,,Pune,Maharashtra,30641.0,Farmer,2026-01-08 00:00:00,VERIFIED,MEDIUM
USR93778,Utkarsh Tiwari,QITKS8807X,,1974-10-24 00:00:00,Lucknow,Uttar Pradesh,16027.0,Business Owner,2025-12-26 00:00:00,VERIFIED,MEDIUM
USR52141,Yashoda Tandon,FZZBY9534F,956357197881,1997-10-20 00:00:00,Chennai,Tamil Nadu,10864.0,Student,2024-02-01 13:05:08,VERIFIED,LOW
USR50106,Janaki Mani,EALPW1624U,347579308688,1977-05-21 00:00:00,Bengaluru,Karnataka,47551.0,Student,2024-07-07 00:00:00,VERIFIED,LOW
USR32614,Jagvi Bahl,ZAQHB7231J,,2005-02-07 00:00:00,Chennai,Tamil Nadu,92859.0,Student,2024-11-19 05:30:00,VERIFIED,LOW
USR29799,Amrita De,LSORU2616M,,1987-09-23 00:00:00,Hyderabad,Telangana,,Farmer,2024-03-21 00:00:00,VERIFIED,LOW
USR66250,Ojas Dalal,BDGEG6184N,114184410362,1974-09-11 11:34:00,Chennai,Tamil Nadu,62819.0,Salaried,2025-05-27 00:00:00,VERIFIED,MEDIUM
USR62412,Aayush Sarna,,,1985-03-13 00:00:00,Jaipur,Rajasthan,36600.0,Student,2026-02-19 00:00:00,PENDING,LOW
USR16767,Aachal Raman,,236205904972,1988-06-14 00:00:00,Jalandhar,Punjab,18733.0,Student,,VERIFIED,LOW
USR26792,Nilima Bath,RGIKN4424V,713311584019,1995-01-13 00:00:00,Mumbai,Maharashtra,28000.0,Farmer,2024-07-02 02:24:43,VERIFIED,UNKNOWN
USR14026,Unnati Ganesh,ETZEO7285L,577194837053,1994-01-22 23:26:31,Hyderabad,Telangana,,Student,,VERIFIED,LOW
USR92126,Reyansh Acharya,SXRKL3895D,,,Delhi,Delhi,18355.0,Freelancer,2025-01-03 00:00:00,VERIFIED,LOW
USR35397,Jatin Krish,ENRZY0076Q,706797674251,1972-07-26 00:00:00,Ludhiana,Punjab,19430.0,Gig Worker,2024-03-14 00:00:00,PENDING,HIGH
USR69454,Leena Krish,XECMY2176L,392757829345,1965-06-27 00:00:00,Lucknow,Uttar Pradesh,25607.0,Student,2025-07-21 05:48:56,VERIFIED,HIGH
USR22207,Alka Palan,RENQK1028K,389799102428,1997-09-27 11:33:00,Lucknow,Uttar Pradesh,35735.0,Salaried,,VERIFIED,LOW
USR28865,Jhalak Murthy,EHTEX0098B,,2006-08-28 00:00:00,Lucknow,Uttar Pradesh,28146.0,Business Owner,2024-10-08 00:00:00,VERIFIED,LOW
USR77100,Manthan Bhandari,ERZQH5817Y,,,Kolkata,West Bengal,38121.0,Retired,2024-08-25 00:00:00,VERIFIED,LOW
USR29077,Gauri Vala,JFTSW4818T,069203394194,1976-10-25 00:00:00,Bengaluru,Karnataka,51354.0,Freelancer,2024-08-01 20:29:00,VERIFIED,MEDIUM
USR38988,Urvashi Dora,,,1997-01-05 00:00:00,Bengaluru,Karnataka,39420.0,Salaried,2025-06-25 00:00:00,VERIFIED,LOW
USR98262,Theodore Natt,AVXLW4719L,,1976-12-01 00:00:00,Amritsar,Punjab,15675.0,Student,2024-11-20 00:00:00,VERIFIED,LOW
USR39124,Kalpit Zacharia,,,1981-03-15 22:13:37,Lucknow,Uttar Pradesh,15143.0,Business Owner,2025-05-11 20:46:00,VERIFIED,LOW
USR20836,Jackson Mohan,VLGZC2362P,703652258765,1970-04-19 00:00:00,Chennai,Tamil Nadu,73787.0,Business Owner,2024-02-07 00:00:00,VERIFIED,LOW
USR74124,Baljiwan Reddy,JPVYL0923N,,2005-05-27 00:00:00,Jalandhar,Punjab,,Unemployed,2025-04-23 19:18:00,VERIFIED,LOW
USR21300,Diya Sengupta,RREAD0435X,237871834529,1964-12-08 00:00:00,Pune,Maharashtra,,Retired,2024-04-28 16:30:24,VERIFIED,LOW
USR98633,Yochana Ben,WMGIK9253U,,2005-06-04 00:00:00,Bengaluru,Karnataka,13093.0,Salaried,2025-06-12 01:25:00,VERIFIED,LOW
USR72741,Ekta Raj,BCZPG8687D,,1963-09-02 00:00:00,Ludhiana,Punjab,12811.0,Freelancer,2024-10-26 09:22:00,VERIFIED,MEDIUM
USR21789,Krishna Dey,QTKJV4136A,330562083529,,Ludhiana,Punjab,,Gig Worker,,REJECTED,MEDIUM
USR98241,Jyoti Chauhan,JGQII1343G,,,Ludhiana,Punjab,37121.0,Student,2024-03-09 00:34:49,VERIFIED,MEDIUM
USR23012,Ekiya Halder,IAWYO7152J,,1964-06-26 23:06:00,Jalandhar,Punjab,,Self Employed,2025-06-21 00:00:00,VERIFIED,LOW
USR71504,Yug Hora,,670047609258,2005-06-05 23:22:00,Chennai,Tamil Nadu,55316.0,Gig Worker,,REJECTED,MEDIUM
USR17255,Anusha Pant,WRTOB7644E,,2007-04-12 00:00:00,Mumbai,Maharashtra,15314.0,Gig Worker,2026-03-03 00:00:00,PENDING,LOW
USR62706,Gaurang Agate,DJASW0247S,035165572866,,Jaipur,Rajasthan,25500.0,Gig Worker,2024-04-22 00:00:00,PENDING,LOW
USR90492,Akshay Mannan,KOBHD1856Z,,1986-06-23 00:00:00,Ludhiana,Punjab,42279.0,Freelancer,2025-09-23 00:00:00,VERIFIED,LOW
USR24185,Amruta Bora,SOXKU0767H,743187560518,1994-09-07 00:00:00,Amritsar,Punjab,51720.0,Freelancer,2025-05-26 00:00:00,VERIFIED,LOW
USR13868,Laban Boase,KQPTO0245F,,1977-11-19 21:45:28,Ludhiana,Punjab,16282.0,Self Employed,2025-12-05 00:00:00,VERIFIED,LOW
USR51147,Aahana Kaur,HDLBY1947M,772035742333,1988-07-12 00:00:00,Pune,Maharashtra,22287.0,Self Employed,2024-04-09 00:00:00,PENDING,LOW
USR23623,Zansi Varghese,PUCNA8528C,,1981-09-07 00:00:00,Jalandhar,Punjab,9246.0,Farmer,,VERIFIED,LOW
USR80024,Dev Kanda,WUCLS3005K,,1977-12-15 20:44:34,Jaipur,Rajasthan,67466.0,Freelancer,2024-09-13 00:00:00,VERIFIED,HIGH
USR88664,Gayathri Sagar,LSZKD9074W,118179978026,1960-01-10 18:32:14,Chennai,Tamil Nadu,,Salaried,2025-12-14 00:00:00,VERIFIED,LOW
USR48592,Bhavika Randhawa,IIUEM9016Z,,1992-09-19 00:00:00,Jaipur,Rajasthan,30000.0,Salaried,2025-01-22 00:00:00,VERIFIED,LOW
USR79215,Leena Atwal,LPVTP8222Q,911393162555,2007-04-05 00:00:00,Bengaluru,Karnataka,35939.0,Freelancer,2025-01-29 00:00:00,PENDING,MEDIUM
USR75718,Qadim Muni,,,1986-09-04 00:00:00,Lucknow,Uttar Pradesh,71437.0,Business Owner,2025-03-29 00:00:00,VERIFIED,LOW
USR26517,Frado Sawhney,NCSIM7475I,189933555925,1999-06-26 00:00:00,Mumbai,Maharashtra,62412.0,Farmer,2026-02-07 00:00:00,VERIFIED,LOW
USR97768,Zaid Khatri,CBKYP6197F,,1969-08-29 00:00:00,Amritsar,Punjab,14665.0,Student,2024-11-23 19:30:00,VERIFIED,UNKNOWN
USR20968,Agastya Dugal,,966752481744,,Hyderabad,Telangana,22936.0,Gig Worker,2024-01-08 00:00:00,VERIFIED,MEDIUM
USR70067,Xiti Dora,HTJNP5508Z,153213861914,1997-09-27 00:00:00,Mumbai,Maharashtra,30092.0,Retired,2024-10-09 18:09:32,VERIFIED,MEDIUM
USR51450,Qabil Shan,PTUJI6361J,784171975496,1996-01-13 00:00:00,Jaipur,Rajasthan,,Business Owner,2025-12-26 00:00:00,VERIFIED,LOW
USR57716,Isha Agate,FODSB1912R,,1968-02-27 00:00:00,Jaipur,Rajasthan,14257.0,Retired,2024-01-08 21:06:20,VERIFIED,LOW
USR68555,Tarak Bala,NOAXB3665R,613161756194,2007-06-03 11:34:00,Pune,Maharashtra,41166.0,Retired,2024-07-12 00:00:00,REJECTED,LOW
USR87671,Dipta Dube,NBJAU9896U,560799045339,1966-06-18 23:23:00,Kolkata,West Bengal,31366.0,Student,,PENDING,LOW
USR26635,Zaid Upadhyay,OWPHY6964G,063212526228,1981-01-19 00:00:00,Delhi,Delhi,,Student,2024-01-21 00:00:00,REJECTED,MEDIUM
USR15316,Jagvi Kaur,FBCAE7966P,201619416001,2003-05-14 21:06:00,Delhi,Delhi,26900.0,Business Owner,2024-10-12 00:00:00,VERIFIED,HIGH
USR17177,Unnati Som,CVYRK5519K,201682721182,1982-06-14 00:00:00,Kolkata,West Bengal,22800.0,Gig Worker,2025-07-23 11:25:00,PENDING,LOW
USR19072,Aadi Deep,XTVTP8758E,017031161367,2007-03-07 00:00:00,Chennai,Tamil Nadu,21661.0,Salaried,2025-07-16 06:19:00,VERIFIED,LOW
USR49518,Avni Kota,,729291283688,,Mumbai,Maharashtra,26635.0,Self Employed,2024-12-26 00:00:00,VERIFIED,LOW
USR21937,Akshay Mand,RWHMR1014C,362770222928,2007-11-11 00:00:00,Bengaluru,Karnataka,32405.0,Student,2024-09-11 13:59:58,VERIFIED,LOW
USR11254,Kavya Wali,ZKKVM1561F,,2005-10-04 18:01:46,Jaipur,Rajasthan,,Business Owner,2024-05-05 22:32:24,VERIFIED,LOW
USR70056,Patrick Parikh,TAORS6361V,467979556106,1967-04-20 12:02:25,Chennai,Tamil Nadu,41100.0,Farmer,2025-09-04 00:00:00,VERIFIED,LOW
USR90824,Shivansh Sengupta,YIAFO1076X,579352143671,1971-05-02 00:00:00,Jaipur,Rajasthan,,Business Owner,2024-07-05 00:00:00,VERIFIED,LOW
USR30495,Gaurav Doshi,DKHKD9874E,389697504927,1976-10-08 00:00:00,Mumbai,Maharashtra,57126.0,Unemployed,2024-08-24 00:00:00,VERIFIED,LOW
USR78118,Ira Nagi,FDLYO6866K,231367520006,1990-06-25 07:41:00,Kolkata,West Bengal,50432.0,Business Owner,2024-07-11 00:00:00,VERIFIED,MEDIUM
USR52185,Onkar Hegde,RKYOA4478U,426883854960,1964-02-11 00:00:00,Hyderabad,Telangana,,Self Employed,2024-03-05 07:41:18,VERIFIED,LOW
USR61691,Champak Dalal,JCJFZ3352Q,582771275394,,Kolkata,West Bengal,38007.0,Salaried,2025-04-21 17:14:44,VERIFIED,MEDIUM
USR60344,Vritti Sandal,SQYLJ7438L,569937904670,,Delhi,Delhi,8490.0,Student,2024-03-07 00:00:00,VERIFIED,LOW
USR48403,Vansha Tata,UDZUY6356K,411281736510,1973-01-18 00:00:00,Lucknow,Uttar Pradesh,22573.0,Farmer,2024-03-17 00:00:00,VERIFIED,LOW
USR61177,Yochana Mallick,,437900389978,1977-10-30 13:00:03,Delhi,Delhi,20821.0,Salaried,2025-08-29 22:17:51,VERIFIED,LOW
USR18389,Laban Soman,,,1967-10-31 06:13:00,Jalandhar,Punjab,47324.0,Farmer,2025-11-06 01:25:05,VERIFIED,UNKNOWN
USR47945,Hemani Bhattacharyya,XHWHS9440W,433722559560,1964-08-21 00:00:00,Delhi,Delhi,32819.0,Unemployed,,VERIFIED,LOW
USR21754,Jeremiah Khanna,BSYCV6187V,414849989052,1969-02-03 00:00:00,Bengaluru,Karnataka,,Student,2025-02-14 00:00:00,VERIFIED,LOW
USR39390,Rajata De,KMMYM8962X,190575486193,2001-09-22 00:00:00,Delhi,Delhi,,Student,2024-07-17 00:00:00,VERIFIED,MEDIUM
USR89311,Ria Gara,YPJZH6934A,923833386977,2004-09-17 20:59:00,Lucknow,Uttar Pradesh,22201.0,Farmer,,REJECTED,LOW
USR47921,Faris Kalla,,987866758160,1987-01-24 00:00:00,Jalandhar,Punjab,24768.0,Retired,2026-01-03 13:06:38,VERIFIED,MEDIUM
USR13413,Vasudha Mandal,XDASJ9789D,086351858270,1994-01-14 00:00:00,Bengaluru,Karnataka,31685.0,Retired,2024-02-03 00:00:00,VERIFIED,LOW
USR36162,Chakradev Madan,XKOXI6406B,029432776129,1974-09-20 00:00:00,Hyderabad,Telangana,16532.0,Salaried,2025-12-21 00:00:00,VERIFIED,LOW
USR26876,Praneel Pathak,,,1965-11-09 16:12:18,Jalandhar,Punjab,10407.0,Self Employed,2025-08-25 12:25:16,REJECTED,LOW
USR10845,Wahab Golla,TPWLV5865K,990361650863,1968-10-23 06:11:00,Pune,Maharashtra,,Salaried,2026-03-26 00:00:00,REJECTED,MEDIUM
USR93755,Aarini Balasubramanian,,139003694168,1991-05-06 00:00:00,Amritsar,Punjab,13061.0,Unemployed,2024-07-04 00:02:14,PENDING,UNKNOWN
USR99982,Darpan Khare,FXFUQ7669X,980150734279,1992-08-11 03:38:00,Delhi,Delhi,21775.0,Student,2024-01-11 00:00:00,VERIFIED,HIGH
USR22316,Lohit Lal,MWXTD7081L,373136392726,2002-11-16 02:31:00,Jalandhar,Punjab,40600.0,Freelancer,2024-09-03 05:15:00,PENDING,MEDIUM
USR95022,Imaran Dar,BRXUP2805L,552256833316,1981-11-13 00:00:00,Lucknow,Uttar Pradesh,,Farmer,2024-05-26 00:00:00,PENDING,LOW
USR94119,Sai Pau,XAEYZ5392P,135278586683,1984-12-26 00:00:00,Kolkata,West Bengal,76491.0,Business Owner,2024-06-12 05:23:33,VERIFIED,LOW
USR22522,Riya D’A1Ia,MAMCP8364C,782187396867,2005-02-10 00:00:00,Ludhiana,Punjab,20443.0,Freelancer,2025-05-16 00:00:00,VERIFIED,MEDIUM
USR80202,Aadi Aurora,YHRHH1539K,590413472401,1965-03-25 19:54:00,Bengaluru,Karnataka,31707.0,Salaried,2025-03-05 00:00:00,VERIFIED,LOW
USR85204,Jha1Ak Char,UNJEV4594H,,1999-01-04 00:00:00,Ludhiana,Punjab,16900.0,Freelancer,2024-01-06 00:00:00,VERIFIED,LOW
USR84273,Wakeeta Gangu1Y,EOTHM7691N,741042932168,1961-10-14 00:00:00,Lucknow,Uttar Pradesh,17064.0,Unemployed,2026-01-03 00:00:00,PENDING,LOW
USR13173,Ekanta Natarajan,SFFVR2507I,,1977-10-18 00:00:00,Lucknow,Uttar Pradesh,,Business Owner,2024-12-05 00:00:00,VERIFIED,MEDIUM
USR25057,Triya Randhawa,ZWQBZ3136W,125317584602,1964-12-17 00:00:00,Hyderabad,Telangana,,Business Owner,,VERIFIED,LOW
USR58092,Yauvani Joshi,RREQS8496G,668188843620,1996-07-23 00:00:00,Jaipur,Rajasthan,24800.0,Business Owner,2025-05-03 00:00:00,VERIFIED,MEDIUM
USR85972,Fiyaz Bera,PZDMB1128S,580106583093,,Kolkata,West Bengal,44726.0,Unemployed,2025-06-25 00:00:00,PENDING,UNKNOWN
USR24183,Faqid Balan,,745480158298,1992-03-15 00:00:00,Kolkata,West Bengal,23718.0,Farmer,2025-08-26 00:00:00,REJECTED,LOW
USR83207,Divya Murty,XWFGA1235G,419999560893,1969-12-30 00:00:00,Delhi,Delhi,,Business Owner,2025-02-23 23:31:08,VERIFIED,HIGH
USR22047,Aahana Dani,,379207526313,1998-12-14 00:00:00,Mumbai,Maharashtra,13904.0,Freelancer,2024-05-20 00:00:00,VERIFIED,LOW
USR22242,Edhitha Kota,RLFEF3195A,558579144524,1984-09-10 00:00:00,Ludhiana,Punjab,16715.0,Freelancer,2025-12-23 00:00:00,VERIFIED,LOW
USR80006,Vrinda Pathak,BEHOE0855U,,1996-08-11 00:00:00,Ludhiana,Punjab,24163.0,Gig Worker,2025-04-04 00:00:00,REJECTED,LOW
USR38799,Maya Sane,KVTTR6036G,375587820532,,Pune,Maharashtra,18818.0,Self Employed,2025-09-21 00:00:00,VERIFIED,LOW
USR12657,Oeshi Murty,CGKSW4750X,542836368154,1968-12-05 02:27:00,Jaipur,Rajasthan,46174.0,Student,2024-01-10 00:00:00,VERIFIED,LOW
USR42651,Anjali Khare,,475335974564,1961-10-01 13:44:13,Lucknow,Uttar Pradesh,11847.0,Farmer,2026-03-24 00:00:00,REJECTED,LOW
USR52343,Kevin Pant,QOKKW1738K,872974888047,1982-02-21 00:00:00,Hyderabad,Telangana,66464.0,Freelancer,2024-02-25 00:00:00,VERIFIED,LOW
USR12035,Gaurangi Mander,XNXWO5221X,977871882584,1976-08-18 18:27:00,Bengaluru,Karnataka,16132.0,Freelancer,2024-12-17 17:23:56,PENDING,MEDIUM
USR27148,Isha Dada,FYLNS7371O,025287557264,1975-07-25 00:00:00,Pune,Maharashtra,37423.0,Unemployed,2024-01-08 01:35:00,VERIFIED,MEDIUM
USR21102,Nitesh Viswanathan,QHABO6767I,,1990-04-01 00:00:00,Kolkata,West Bengal,33864.0,Student,2025-11-09 00:00:00,VERIFIED,LOW
USR14499,Sudiksha Jha,ABHUR8287P,,1969-09-06 00:00:00,Jaipur,Rajasthan,27200.0,Retired,2024-07-29 22:58:19,VERIFIED,UNKNOWN
USR35075,Aachal Sanghvi,WNRCT8129W,268543969064,1987-07-19 11:37:22,Lucknow,Uttar Pradesh,20461.0,Student,2024-12-20 04:24:00,VERIFIED,LOW
USR84115,Henry Andra,NHYED9939C,022142109825,1981-11-25 00:00:00,Ludhiana,Punjab,,Self Employed,2024-05-05 00:00:00,VERIFIED,LOW
USR70255,Dayita Shenoy,,091511220613,1981-02-02 00:00:00,Jalandhar,Punjab,,Farmer,2026-02-20 00:00:00,VERIFIED,LOW
USR92222,Dhruv Kaul,FODZB5003X,045866716210,2004-09-09 00:00:00,Jalandhar,Punjab,14580.0,Farmer,2026-03-02 00:00:00,REJECTED,MEDIUM
USR16742,Urvashi Sinha,YEZWM8774Q,664182076739,1984-10-12 16:03:36,Pune,Maharashtra,49263.0,Freelancer,2024-07-20 00:00:00,VERIFIED,MEDIUM
USR23453,Girish Munshi,WICFP7673C,,2006-03-02 00:00:00,Pune,Maharashtra,11770.0,Freelancer,2025-03-01 01:21:00,VERIFIED,LOW
USR73311,Aadi Issac,PBGGS1519S,601061466289,1960-07-14 00:00:00,Bengaluru,Karnataka,17237.0,Gig Worker,2024-08-02 06:51:00,VERIFIED,LOW
USR31520,Girindra Garde,GAXJF2954G,336348534475,1981-11-06 00:00:00,Hyderabad,Telangana,19783.0,Self Employed,2025-07-05 00:00:00,VERIFIED,LOW
USR52451,Ekta Parikh,XGRBP0389K,201846068739,,Bengaluru,Karnataka,,Self Employed,2024-10-02 00:00:00,VERIFIED,HIGH
USR72466,Parth Muni,KAPKA6725A,320933391957,1977-10-12 00:00:00,Delhi,Delhi,14555.0,Self Employed,2025-12-30 00:00:00,VERIFIED,LOW
USR32272,Yashawini Uppal,EKYEC0101V,729589354339,,Mumbai,Maharashtra,18599.0,Salaried,2025-10-26 00:00:00,VERIFIED,LOW
USR80122,Finn Sharma,ZFRGS9154Q,625627971699,1984-05-17 00:00:00,Jalandhar,Punjab,18747.0,Gig Worker,2024-03-20 00:00:00,VERIFIED,HIGH
